player,team_x,url_x,pass_metric,id_x,headshot_url,team_y,url_y,carry_metric,id_y
Kylian Mbappé,RE,/en/players/42fd9c7f/Kylian-Mbappe,1.22,42fd9c7f,https://fbref.com/req/202302030/images/headshots/42fd9c7f_2022.jpg,RE,/en/players/42fd9c7f/Kylian-Mbappe,2.38,42fd9c7f
Nico Williams,AT,/en/players/afdc14d7/Nico-Williams,1.21,afdc14d7,https://fbref.com/req/202302030/images/headshots/afdc14d7_2022.jpg,AT,/en/players/afdc14d7/Nico-Williams,3.35,afdc14d7
Luis Milla,GE,/en/players/19c36442/Luis-Milla,1.19,19c36442,https://fbref.com/req/202302030/images/headshots/19c36442_2022.jpg,GE,/en/players/19c36442/Luis-Milla,-0.3,19c36442
Jon Guridi,AL,/en/players/4c0a6a48/Jon-Guridi,1.18,4c0a6a48,https://fbref.com/req/202302030/images/headshots/4c0a6a48_2022.jpg,AL,/en/players/4c0a6a48/Jon-Guridi,0.13,4c0a6a48
José Luis García Vayá,VA,/en/players/27dc1378/Jose-Luis-Garcia-Vaya,1.16,27dc1378,https://fbref.com/req/202302030/images/headshots/27dc1378_2022.jpg,VA,/en/players/27dc1378/Jose-Luis-Garcia-Vaya,-0.94,27dc1378
Jude Bellingham,RE,/en/players/57d88cf9/Jude-Bellingham,1.15,57d88cf9,https://fbref.com/req/202302030/images/headshots/57d88cf9_2022.jpg,RE,/en/players/57d88cf9/Jude-Bellingham,0.33,57d88cf9
Óscar Rodríguez Arnaiz,LE,/en/players/19709006/Oscar-Rodriguez-Arnaiz,1.14,19709006,https://fbref.com/req/202302030/images/headshots/19709006_2022.jpg,LE,/en/players/19709006/Oscar-Rodriguez-Arnaiz,0.26,19709006
Iñaki Williams,AT,/en/players/6a99e0b1/Inaki-Williams,1.14,6a99e0b1,https://fbref.com/req/202302030/images/headshots/6a99e0b1_2022.jpg,AT,/en/players/6a99e0b1/Inaki-Williams,2.59,6a99e0b1
Alberto Moleiro,LA,/en/players/c2c8897d/Alberto-Moleiro,1.13,c2c8897d,https://fbref.com/req/202302030/images/headshots/c2c8897d_2022.jpg,LA,/en/players/c2c8897d/Alberto-Moleiro,1.06,c2c8897d
Dani Raba,LE,/en/players/ea6a7ab4/Dani-Raba,1.13,ea6a7ab4,https://fbref.com/req/202302030/images/headshots/ea6a7ab4_2022.jpg,LE,/en/players/ea6a7ab4/Dani-Raba,0.73,ea6a7ab4
Pathé Ciss,RA,/en/players/9a0408b6/Pathe-Ciss,1.09,9a0408b6,https://fbref.com/req/202302030/images/headshots/9a0408b6_2022.jpg,RA,/en/players/9a0408b6/Pathe-Ciss,-0.69,9a0408b6
Jon Moncayola,OS,/en/players/9939e168/Jon-Moncayola,1.08,9939e168,https://fbref.com/req/202302030/images/headshots/9939e168_2022.jpg,OS,/en/players/9939e168/Jon-Moncayola,-0.36,9939e168
Alex Sola,GE,/en/players/5fa714d5/Alex-Sola,1.05,5fa714d5,https://fbref.com/req/202302030/images/headshots/5fa714d5_2022.jpg,GE,/en/players/5fa714d5/Alex-Sola,0.84,5fa714d5
Víctor Meseguer,VA,/en/players/428a06a7/Victor-Meseguer,1.05,428a06a7,https://fbref.com/req/202302030/images/headshots/428a06a7_2022.jpg,VA,/en/players/428a06a7/Victor-Meseguer,-0.7,428a06a7
