id,index,x,y,under_pressure,shot_one_on_one,end_x,end_y,goal,goal_smf,x0,c,angle,distance,body_part_name_Head,body_part_name_Left Foot,body_part_name_Other,body_part_name_Right Foot,technique_name_Backheel,technique_name_Diving Header,technique_name_Half Volley,technique_name_Lob,technique_name_Normal,technique_name_Overhead Kick,technique_name_Volley,gk_distance,gk_distance_y,close_players,triangle,gk_dist_to_goal
d4278a80-ee3d-4ef1-9255-cf9dc4ce1580,3199,15.924999999999997,45.645,1,0,113.4,46.4,0,0,89.075,11.645000000000003,17.232897261084585,19.728447734173105,False,False,False,True,False,False,False,False,True,False,False,12.629031287078197,7.395000000000003,2,1,7.1000110035126
69bc4e3c-2854-42c1-89ba-e159f7515567,3309,16.537499999999994,39.015,0,1,106.0,44.3,0,0,88.4625,5.015000000000001,22.995881805202202,17.281178526072804,False,False,False,True,False,False,False,True,False,False,False,4.414702707997439,1.3600000000000065,0,1,12.867514571586858
d7d80857-d613-45c5-8c49-59d19af73f1d,3360,5.162499999999994,37.825,1,0,120.0,45.2,0,0,99.8375,3.825000000000003,53.574853314463525,6.4251094348656785,True,False,False,False,False,False,False,False,True,False,False,4.892701196680619,3.229999999999997,1,1,1.6020865301225145
545c2c84-018f-4570-a01c-753823feaeac,192,24.150000000000006,25.5,0,0,117.3,38.3,0,0,80.85,8.5,15.39341055371258,25.602197171336687,False,False,False,True,False,False,False,False,True,False,False,23.03727957029649,7.225000000000001,0,1,2.607920627626543
4ad26294-8aaf-4d69-83dd-bbf9ef797b32,340,18.200000000000003,40.714999999999996,0,0,108.1,40.4,0,0,86.8,6.714999999999996,20.15684110503457,19.399258362112715,False,False,False,True,False,False,False,False,True,False,False,16.941488275827478,5.779999999999994,1,1,2.4596442832247165
6d498191-05f0-432c-8764-03aea4ef9fb8,602,14.787499999999994,29.410000000000004,0,0,120.0,39.6,0,0,90.2125,4.589999999999996,25.558659930328066,15.483483337091812,False,False,False,True,False,False,False,False,True,False,False,13.520027043242182,4.164999999999999,0,2,1.9713574003716288
f227a92e-d86c-4f3d-aa75-5ccb71adcae6,979,22.487499999999997,19.975,0,0,112.3,80.0,0,0,82.5125,14.024999999999999,13.436766639059936,26.502608951761708,False,False,False,True,False,False,True,False,False,False,False,24.494961216544098,13.174999999999997,1,2,2.0245755728053285
ef86f4d9-7acd-4ed0-a5ec-9129079e8fbe,1178,7.174999999999997,27.285000000000004,0,0,120.0,41.7,1,1,97.825,6.714999999999996,32.27004588693963,9.827097740431807,False,True,False,False,False,False,False,False,True,False,False,3.5362409420173844,2.549999999999997,0,1,6.298638741823502
13a4889d-ad08-41be-9125-24c4c7d7879a,1916,14.612499999999997,44.455,0,0,117.6,41.6,0,0,90.3875,10.454999999999998,19.0688244037854,17.967531306498394,False,False,False,True,False,False,False,False,False,False,True,15.610627189514199,9.094999999999999,1,2,2.356952481489601
43691970-1dad-4e11-bd29-48f640c55ea1,2204,8.3125,21.165,0,1,119.4,35.8,0,0,96.6875,12.835,15.43101655057953,15.291660513168608,False,True,False,False,False,False,False,False,True,False,False,12.162179081069308,9.689999999999998,1,1,3.2889863560069736
9615ffbc-b513-45e6-9ccc-015234483f95,2235,9.012500000000003,39.1,0,0,120.0,45.5,0,0,95.9875,5.100000000000001,35.10815485397994,10.355440900801861,False,False,False,True,False,False,False,False,True,False,False,7.785366481418845,2.8049999999999997,3,1,2.8860916478864644
9f6285ff-9b32-4a46-a4a0-74c1ca89276c,2517,5.775000000000006,29.410000000000004,1,0,120.0,31.5,0,0,99.225,4.589999999999996,45.85967010444158,7.3769048387518215,True,False,False,False,False,False,False,False,True,False,False,5.317300184304061,3.144999999999989,4,1,2.073808392788498
b2d43671-a3e6-4709-9c0c-646442c1074c,2658,15.3125,23.714999999999996,0,0,120.0,38.8,0,0,89.6875,10.285000000000004,18.928064324884364,18.44597195189237,False,False,False,True,False,False,False,False,True,False,False,15.067870619301193,7.989999999999998,2,1,3.421393173840153
43b2d123-6945-4a7c-8292-f7792af341f9,2691,18.462500000000006,27.370000000000005,0,0,117.8,40.4,0,0,86.5375,6.6299999999999955,19.994248910769493,19.616850059324005,False,False,False,True,False,False,False,False,True,False,False,18.020870019230482,6.289999999999999,2,3,1.6112805466460538
03fb2918-e1e7-4ec8-89ff-7bc5531e853d,2987,13.299999999999997,25.585,0,0,120.0,41.5,1,1,91.7,8.415,22.563217704657973,15.738558542636612,False,False,False,True,False,False,False,False,False,False,True,13.090628565886353,6.6299999999999955,0,1,2.690052276443717
fe277079-395a-4ff3-bb29-e99d93014014,3037,24.325000000000003,30.514999999999997,0,0,101.8,38.1,0,0,80.675,3.485000000000003,16.78132723384669,24.57337685382292,False,False,False,True,False,False,False,False,True,False,False,22.92889293555187,3.485000000000003,0,2,1.6624999999999943
5dbcde3d-ba75-483d-a65f-72d2b99ff713,3257,21.087500000000006,27.370000000000005,0,0,100.7,33.5,0,0,83.9125,6.6299999999999955,17.99393432065974,22.105192970204993,False,False,False,True,False,False,False,False,True,False,False,19.09576916492237,5.779999999999994,2,2,3.0100093438393207
8d2a6599-cc25-41a2-acde-41d10194b5bd,3283,9.712500000000006,24.225,0,0,118.0,36.6,0,0,95.2875,9.774999999999999,21.941325081850607,13.77981426761624,False,True,False,False,False,False,False,False,True,False,False,10.617996515350724,6.714999999999996,0,2,3.4023897851363247
867b8791-49c0-4d98-a976-c0b4cfc1cb5a,3389,20.825000000000003,34.765,0,0,117.6,39.3,0,0,84.175,0.7650000000000006,19.910362218437033,20.83904628335952,False,True,False,False,False,False,False,False,True,False,False,18.744282461593464,0.8500000000000014,1,1,2.101719534095826
d8c05bb0-ddb1-4ff2-9dbf-ba17b00a5359,3526,19.075000000000003,20.23,0,0,120.0,28.0,0,0,85.925,13.77,14.495688747595842,23.525911778292464,False,False,False,True,False,False,True,False,False,False,False,21.31472920892968,13.004999999999999,0,2,2.3174083045505816
db8267ad-256a-450d-997f-382a4d545634,3802,26.424999999999997,33.915,0,0,103.3,40.4,0,0,78.575,0.08500000000000085,15.771030020477145,26.425136707309573,False,False,False,True,False,False,False,False,True,False,False,24.50530758835726,0.5100000000000051,0,3,2.0148573150473945
d3ba40fa-09d6-4488-b17d-672aaa2928d7,3930,9.799999999999997,38.504999999999995,0,0,110.6,44.2,0,0,95.2,4.5049999999999955,34.87170941871687,10.785871545684193,False,False,False,True,False,False,False,False,True,False,False,7.397694319853982,2.634999999999991,1,1,3.440138987017826
a1654330-3747-4a25-b244-26ba2884c91c,3934,20.737499999999997,41.989999999999995,0,0,112.7,41.0,0,0,84.2625,7.989999999999995,17.532650758398415,22.223501214930106,False,False,False,True,False,False,True,False,False,False,False,19.78164063595333,6.6299999999999955,1,4,2.501919263285683
5d7d4f2f-62da-4de9-90e3-3660ba17c4f3,3970,13.037499999999994,28.475,0,0,120.0,34.9,0,0,91.9625,5.524999999999999,27.024065140880797,14.159873984255645,False,True,False,False,False,False,True,False,False,False,False,3.67352096087663,1.3599999999999994,1,1,10.48750923718306
8bb8c7b5-9c14-4dfa-9279-0548ee8076db,4042,14.349999999999994,47.42999999999999,0,0,119.0,43.9,0,0,90.65,13.429999999999993,15.732297518086579,19.654195480863613,False,True,False,False,False,False,True,False,False,False,False,17.312091330916658,11.389999999999993,1,1,2.425748595794708
40cbfd91-87d9-4df8-a575-533b5c26767f,4067,4.900000000000006,44.2,0,1,118.7,44.1,0,0,100.1,10.200000000000003,17.371550714723956,11.315917991926247,False,False,False,True,False,False,False,False,True,False,False,7.845994599156954,6.885000000000005,1,1,3.5047298398022053
54b889ec-6026-49ea-a913-e883dbe6e301,4070,2.9749999999999943,36.55,0,0,120.0,40.9,1,1,102.025,2.549999999999997,84.86351227155194,3.9183063943494707,False,False,False,True,False,False,True,False,False,False,False,1.6020865301225145,0.595000000000006,1,0,3.47903452842883
08f2f203-cdc9-4146-99b6-818c5c32bf70,4199,16.275000000000006,22.610000000000003,0,0,104.5,29.1,0,0,88.725,11.389999999999997,17.354601226123275,19.864735714325526,False,False,False,True,False,False,False,False,True,False,False,17.075158125182917,9.519999999999992,0,3,2.811921051523316
959edead-09fb-40b0-b6a3-72e73bd30d5a,4337,14.262500000000003,38.335,0,0,109.7,44.1,0,0,90.7375,4.335000000000001,26.563675807439267,14.9067478428395,False,False,False,True,False,False,True,False,False,False,False,5.423292357968543,1.3599999999999994,0,1,9.490826162668878
449f2702-ad18-4bc8-a9ef-59fb1dc1a707,4357,8.049999999999997,35.36,0,0,120.0,46.5,0,0,96.95,1.3599999999999994,47.89316326076005,8.16407373803054,True,False,False,False,False,False,False,False,True,False,False,6.423593717694172,0.6799999999999997,2,2,2.631635660573093
7360ea79-da18-4769-80d9-a53c5321f270,60,24.762500000000003,43.775,0,0,120.0,46.6,0,0,80.2375,9.774999999999999,14.610796796571703,26.622021547020054,False,True,False,False,False,False,False,False,True,False,False,24.682600779699047,8.924999999999997,0,2,1.9455076458343725
35e6820f-8205-4a28-9014-ea915f55fae7,105,23.712500000000006,35.44500000000001,0,0,117.0,41.5,0,0,81.2875,1.4450000000000074,17.48616321221113,23.75648714035811,False,True,False,False,False,False,False,False,False,False,True,21.10462404900879,0.8500000000000014,1,2,2.6915887501622544
0762f517-c773-4524-ad11-f9b093adb86e,123,16.099999999999994,33.065,0,0,105.0,39.5,0,0,88.9,0.9350000000000023,25.535478542924068,16.12712699150099,False,False,False,True,False,False,False,False,True,False,False,3.6906943791107896,0.3399999999999963,0,1,12.439238320733304
0fd0c637-281b-44a5-8d98-bf0c4743566f,261,6.125,45.985,0,1,120.0,36.8,0,0,98.875,11.985,14.962958354189006,13.45941492041909,False,False,False,True,False,False,True,False,False,False,False,9.600203448365043,8.5,1,1,3.861234420493008
d8fc4b86-5699-423d-ae78-86434e7724dd,674,23.887500000000003,34.339999999999996,0,0,118.5,39.2,0,0,81.1125,0.3399999999999963,17.418629603380918,23.88991955302487,False,True,False,False,False,False,False,False,False,False,True,22.94768016597756,1.019999999999989,0,3,1.1784762407448022
37e79748-9f77-4b26-abac-7d57b58a279f,775,14.0,37.910000000000004,0,0,118.6,38.8,0,0,91.0,3.9100000000000037,27.3776925791823,14.53575247450231,False,False,False,True,False,False,False,False,True,False,False,13.15178790127031,2.295000000000009,2,2,1.9263242198550008
551504c3-02db-4785-9555-a03fa3e98e87,850,3.674999999999997,29.325,0,0,116.0,35.9,0,0,101.325,4.675000000000001,50.76710516477513,5.946532603122595,True,False,False,False,False,True,False,False,False,False,False,4.630216652598451,4.2500000000000036,1,0,1.8860093451518256
05f491f1-e757-4e02-a575-5f7f497a4c3d,1037,26.599999999999994,24.564999999999998,0,0,93.2,30.6,0,0,78.4,9.435000000000002,13.961587760173387,28.22373513552024,False,True,False,False,False,False,False,False,True,False,False,26.236430897704043,8.670000000000002,1,3,1.9903846989966592
b1e7832d-9cb9-4d9e-8b3d-a089a9891463,1042,11.549999999999997,36.80499999999999,0,0,120.0,48.2,0,0,93.45,2.8049999999999926,33.47114979339217,11.885727785878318,False,False,False,True,False,False,True,False,False,False,False,10.923749642407593,1.8699999999999903,0,5,1.222448874186563
1f8e76a6-318d-4131-b339-4e3e985b55cc,1183,15.75,38.42,0,0,105.7,44.0,0,0,89.25,4.420000000000002,24.395937719689595,16.358450415610886,False,True,False,False,False,False,False,False,True,False,False,15.443688233385188,3.0600000000000023,1,3,1.4915616815941588
0db60af5-ec02-4896-a0b0-7c322f669397,1305,12.162499999999994,24.905,0,0,107.9,30.9,0,0,92.8375,9.094999999999999,22.283935620101303,15.18701521860039,False,False,False,True,False,False,False,False,True,False,False,12.409758257113626,7.140000000000001,2,2,2.8057407667138468
cd11cb79-9057-4f7c-9a06-a07fcf3a82ea,1314,23.712500000000006,25.5,0,0,106.0,36.7,0,0,81.2875,8.5,15.612913604810506,25.189931644409047,False,True,False,False,False,False,True,False,False,False,False,23.409399821439255,6.799999999999997,0,4,2.147709535761298
f8969e55-b959-4fd5-b205-dc53009f544c,1519,8.662499999999994,38.760000000000005,0,0,120.0,31.7,0,0,96.3375,4.760000000000005,36.94977235026889,9.884154301203514,True,False,False,False,False,True,False,False,False,False,False,8.05564282040856,2.635000000000005,1,1,2.3702584247292515
9a9bdad7-e516-495a-bddb-b1029d0e8986,1618,30.1875,35.02,0,0,117.9,37.5,0,0,74.8125,1.0200000000000031,13.810466411899307,30.20472738248104,False,True,False,False,False,False,False,False,True,False,False,28.662957911736882,1.6999999999999957,1,1,1.7155247010754462
ab439f22-7549-4b3d-b73d-cb7f784df2dc,1622,15.137500000000003,16.32,0,0,104.0,20.7,0,0,89.8625,17.68,11.844930800147635,23.27501463479669,False,False,False,True,False,False,False,False,True,False,False,20.93815297489251,15.725000000000001,1,2,2.354714685476776
bb0683f2-b89d-4a9a-b829-9aebd0fd3fcf,1629,2.887500000000003,34.17,0,0,120.0,41.0,1,1,102.1125,0.1700000000000017,103.38363102591177,2.8925000000000027,False,True,False,False,False,False,False,False,False,False,True,1.9841181920440134,0.9350000000000023,4,2,1.3708140829448783
828e2ebe-2135-490d-8d1d-252578780dbf,1668,3.674999999999997,39.69500000000001,0,0,120.0,45.8,0,0,101.325,5.695000000000007,39.578092457806555,6.7778056921101,False,False,False,True,False,False,False,False,False,False,True,5.398671132788147,4.50500000000001,1,1,1.3806158046321209
6fd735a1-6383-4983-9dc5-a1eb5e9b577f,1807,4.549999999999997,44.54,0,1,120.0,45.6,0,0,100.45,10.54,15.711517678691889,11.480161148694732,True,False,False,False,False,False,False,False,True,False,False,8.295815586788311,7.479999999999997,1,1,3.207803960655954
53cb3e4f-bd44-4686-a829-e53e432a9b60,1913,7.0,34.0,1,0,116.9,55.8,0,0,98.0,0.0,55.206279386696266,7.0,True,False,False,False,False,False,False,False,True,False,False,6.214825520479241,0.1700000000000017,2,1,0.8056402733230208
5357f128-7e7d-465b-ae25-d440b6d58b16,1971,9.537499999999994,38.335,0,0,120.0,40.1,0,0,95.4625,4.335000000000001,35.92383459696895,10.476456044388287,True,False,False,False,False,False,False,False,True,False,False,9.573821402658387,3.230000000000004,2,1,1.2233764751702556
ff9c11e8-a0b0-470c-a775-28d5332a0ac8,2124,19.6875,26.605,0,0,118.3,36.4,0,0,85.3125,7.395,18.573081312217855,21.030541629972348,False,False,False,True,False,False,False,False,True,False,False,18.483844297115247,5.949999999999992,1,1,2.6216752754679633
140deee1-1155-4b48-9254-94f0c7a009d9,2132,16.275000000000006,21.589999999999996,0,0,102.3,26.1,0,0,88.725,12.410000000000004,16.37286468644371,20.466649090654784,False,True,False,False,False,False,True,False,False,False,False,15.660301920780459,9.180000000000007,2,2,4.827323922216119
119aae3f-7458-4367-a048-4c7340e696cb,2205,9.799999999999997,29.665,0,0,120.0,37.9,0,0,95.2,4.335000000000001,35.26795730141884,10.715979889865414,False,True,False,False,False,False,False,False,False,False,True,6.165391816421728,2.3800000000000026,1,1,4.55353502786571
236d3055-0a90-427c-986e-afdd7119e9b2,2327,17.0625,27.964999999999996,0,0,120.0,45.9,0,0,87.9375,6.035000000000004,21.681139811094955,18.098346091563176,False,False,False,True,False,False,False,False,True,False,False,15.366387018424344,5.015000000000001,0,2,2.7348320332334812
f8d38cc2-8003-4c72-b515-4a45cebab98c,2349,9.275000000000006,30.514999999999997,0,0,111.0,36.5,0,0,95.725,3.485000000000003,38.689797058919595,9.908120407019695,False,False,False,True,False,False,False,False,True,False,False,9.251262076062918,7.734999999999996,1,1,11.980333885163635
a6999d34-05e5-439c-b78f-9e567f38315a,2390,29.924999999999997,36.379999999999995,0,0,118.7,42.4,0,0,75.075,2.3799999999999955,13.86040572486993,30.019494083012123,False,False,False,True,False,False,True,False,False,False,False,28.73635371789539,1.4449999999999932,0,2,1.5410548335474603
1749325d-d4e5-495e-a0ae-e1b573c00b88,2480,26.950000000000003,34.254999999999995,0,0,120.0,43.6,0,0,78.05,0.25499999999999545,15.466368473134201,26.95120637374142,False,False,False,True,False,False,False,False,True,False,False,25.46264187491157,0.08500000000000085,1,2,1.525862461036377
349ee58a-1ee5-43e9-85e8-85d16b8d607e,2498,16.625,39.1,0,0,107.6,43.3,0,0,88.375,5.100000000000001,22.835114788540686,17.389670065875315,False,True,False,False,False,False,False,False,True,False,False,16.213440412201233,4.5049999999999955,0,5,1.2068657754696672
94b77c6f-ca64-4110-9427-4d6237fe5295,2684,18.549999999999997,31.79,0,0,103.1,38.0,0,0,86.45,2.210000000000001,22.02911875244781,18.681183046049302,False,False,False,True,False,False,False,False,True,False,False,16.624647552655055,1.6999999999999957,0,2,2.0761156639262697
5d726db4-85cc-4e9e-a741-e6073ce83a10,2782,15.837500000000006,24.055,0,0,120.0,48.3,0,0,89.1625,9.945,19.018498199132075,18.70105428177781,False,False,False,True,False,False,False,False,True,False,False,16.59342414934302,9.434999999999995,1,2,2.2461647869201418
2d9bcc06-8ad1-4228-9941-d16bcc4b0e1f,2833,7.962500000000006,38.42,0,1,120.0,42.6,1,1,97.0375,4.420000000000002,39.9674268460666,9.107019614012046,False,False,False,True,False,False,False,False,True,False,False,4.045621861963876,1.8700000000000045,1,1,5.063904126264633
572a339f-eaf7-4cb4-b1ad-37e22b6de294,121,16.887500000000003,35.105,0,0,107.7,39.4,0,0,88.1125,1.1049999999999969,24.36035180184256,16.923613126339188,False,True,False,False,False,False,False,False,True,False,False,15.768856965550803,2.4649999999999963,0,3,1.8900413355268182
6271cb0d-792e-44c7-8222-86a420b8b9f8,264,18.375,32.045,0,0,116.7,37.9,0,0,86.625,1.9549999999999983,22.29325679568431,18.478708017607726,False,False,False,True,False,False,False,False,True,False,False,15.608363943732222,1.019999999999996,2,1,2.951986619210864
1f63e0eb-0788-49c8-9158-bd891af14036,357,22.487499999999997,34.425,0,0,103.7,41.2,0,0,82.5125,0.42499999999999716,18.482153167808526,22.491515761504377,False,True,False,False,False,False,False,False,True,False,False,19.69923999168496,0.6799999999999926,1,3,2.811587629792104
1ae953ce-5984-4e36-a92c-de52f9c93bf8,393,7.262500000000003,21.93,0,0,118.9,35.9,0,0,97.7375,12.07,16.02977602111246,14.086476005374802,False,True,False,False,False,False,False,False,True,False,False,10.735230842883636,8.755000000000003,1,1,3.477315775134605
2653afac-1109-404b-b501-f4d4baf060fe,652,11.375,23.714999999999996,0,0,120.0,43.3,0,0,93.625,10.285000000000004,20.578444019601353,15.335313821373205,False,False,False,True,False,False,True,False,False,False,False,12.983638983351318,8.415,1,2,2.3894677754680034
fdf9a912-bf21-4c3b-a593-236d5ec0b1ac,829,12.337500000000006,36.975,0,0,115.9,46.6,0,0,92.6625,2.9750000000000014,31.448877673095396,12.69112017317621,False,False,False,True,True,False,False,False,False,False,False,10.209000012244106,3.145000000000003,2,1,2.630499002090668
3dbf06d9-85ab-470c-ac24-973f9499e041,1123,8.049999999999997,40.545,0,0,114.7,41.0,0,0,96.95,6.545000000000002,32.01567625004444,10.37494698781637,False,False,False,True,False,False,False,False,True,False,False,6.614127398984694,3.655000000000001,1,1,3.8459077277022615
8abd7d1a-7a83-4ba5-8468-d78a75241b75,1129,14.962500000000006,19.125,0,0,120.0,46.0,0,0,90.0375,14.875,14.234524756450444,21.09838930463651,False,True,False,False,False,False,False,False,True,False,False,18.672938473898533,12.835,0,3,2.4741867350707407
a4aaf0da-1081-48b9-a387-3243c4942246,1380,24.849999999999994,33.745000000000005,0,0,120.0,44.7,0,0,80.15,0.25499999999999545,16.75529277393707,24.85130831566016,False,False,False,True,False,False,False,False,True,False,False,23.103909301241636,0.42499999999999716,0,4,1.8774717041809152
91387214-dcee-44c8-b43c-046e2fecca89,1409,8.400000000000006,23.46,0,1,114.2,32.0,0,0,96.6,10.54,20.074483786456476,13.47781881463021,False,True,False,False,False,False,False,False,True,False,False,5.125990757892573,3.825000000000003,1,1,8.364590919465215
65ae5418-5de4-406c-8035-982c31b767cc,1579,15.400000000000006,22.95,0,0,118.4,38.6,0,0,89.6,11.05,18.052283242862835,18.954221165745643,False,False,False,True,False,False,False,False,True,False,False,17.436163748084038,10.029999999999998,1,2,1.5278436601956409
39d714d7-42f9-43e0-8306-085c4172b667,1583,6.825000000000003,34.254999999999995,0,0,117.8,39.5,0,0,98.175,0.25499999999999545,56.35437846512658,6.829762074918865,False,False,True,False,False,False,False,False,True,False,False,5.66414159427535,0.8500000000000014,1,1,1.361855352084058
0670a09b-814f-43dd-bc57-5a937f6757fe,1614,11.637500000000003,49.64,0,0,118.8,43.6,0,0,93.3625,15.64,13.080051057916506,19.494640449364542,False,True,False,False,False,False,False,False,True,False,False,16.628834144340967,12.75,2,1,3.046064058748603
eb2860da-2ebb-4004-bc49-730dfbce8e20,1865,12.25,39.69500000000001,0,0,119.9,35.8,1,1,92.75,5.695000000000007,27.936031394496464,13.509090457910188,False,False,False,True,False,False,False,False,True,False,False,11.204378608383422,3.9100000000000037,0,1,2.499744986993676
a4599cb3-5e7a-49db-9c04-3aa68dec90fd,1902,9.799999999999997,36.975,1,0,120.0,34.0,0,0,95.2,2.9750000000000014,38.09795875412726,10.24161242187967,True,False,False,False,False,False,False,False,True,False,False,8.14306798755849,2.3799999999999955,3,1,2.098614126036518
0dddd6bf-a81e-4a0b-9caf-56471e4ddeea,2022,16.537499999999994,48.364999999999995,0,0,102.3,56.0,0,0,88.4625,14.364999999999995,14.54871688370942,21.90529915910759,False,True,False,False,False,False,False,False,True,False,False,19.187395113719834,12.835,1,3,2.7416281658897526
70ce1f6c-76b8-46d5-b140-1ceca04362a2,2049,12.424999999999997,24.139999999999997,0,0,120.0,26.1,0,0,92.575,9.860000000000003,20.8977955566291,15.861911139582139,False,True,False,False,False,False,False,False,True,False,False,12.372834153903465,6.545000000000005,1,1,3.8333862315190697
4a6f24b1-264f-4299-a970-d34dbab58d38,2231,9.275000000000006,43.095000000000006,1,0,109.4,44.3,0,0,95.725,9.095000000000006,23.60702030188597,12.99017513353843,False,True,False,False,False,False,False,False,True,False,False,9.28895479857665,6.205000000000005,2,1,3.7327612098820344
c018ace7-faf7-41ab-af7a-43f25b7c2be7,2235,10.762500000000003,35.275,0,0,110.4,41.4,0,0,94.2375,1.2749999999999986,37.128170302464234,10.837759512463823,False,True,False,False,False,False,False,False,True,False,False,8.837500000000006,0.0,2,2,2.3089499778037603
9a0efccb-b7da-417b-91d2-ff7b15151f07,2481,12.25,39.1,0,0,118.0,42.0,0,0,92.75,5.100000000000001,28.864227255231572,13.26923132664436,False,True,False,False,False,False,False,False,True,False,False,11.599780170330815,4.93,1,2,1.7582377541163199
b8c51026-7acb-4558-abc9-69703e799aaf,2596,11.200000000000003,22.014999999999997,0,0,108.1,26.7,0,0,93.8,11.985000000000003,17.778189060749845,16.40366498682536,False,True,False,False,False,False,False,False,True,False,False,12.388509040639235,8.5,3,3,4.114654450862189
85aaca70-13c3-4d52-87e2-63d63b6d37d4,2777,12.25,28.475,0,0,120.0,43.3,1,1,92.75,5.524999999999999,28.205896547783215,13.43830811523534,False,False,False,True,False,False,False,False,True,False,False,9.654475646041059,4.079999999999991,2,1,3.786558463829658
0bcdb3c6-6051-4d5f-a442-cb13feed8e02,2940,11.8125,29.835,0,0,117.4,38.7,0,0,93.1875,4.164999999999999,31.073859920453195,12.52526970767496,False,True,False,False,False,False,False,False,True,False,False,10.095754367554713,2.039999999999999,1,2,2.8672722228626966
fca0fc9d-ac5f-43e2-a5c1-d923698893b8,3020,12.162499999999994,44.71,0,1,120.0,44.7,0,0,92.8375,10.71,19.657296792710294,16.205878755871275,False,False,False,True,False,False,False,False,True,False,False,7.593123533829801,4.930000000000007,1,1,8.614438823858462
b7bc5902-8ad1-4d77-a9b5-0f79031c6e4d,3551,9.275000000000006,44.370000000000005,0,1,120.0,32.9,0,0,95.725,10.370000000000005,20.64810855134984,13.91267497643786,False,False,False,True,False,False,False,False,True,False,False,7.203058812060333,4.420000000000002,1,1,6.947852635886866
5325616c-2d99-4e2c-8045-ee6409ac7d62,3894,10.325000000000003,25.669999999999998,0,0,111.3,33.0,0,0,94.675,8.330000000000002,24.929880039220734,13.266292812990375,False,True,False,False,False,False,False,True,False,False,False,3.7816505986143167,2.634999999999998,1,1,9.50700695539874
546940d1-bfb5-43e1-9187-da6b5052e120,261,19.424999999999997,32.3,0,0,99.3,38.3,0,0,85.575,1.7000000000000028,21.187637257040905,19.499246780324615,False,False,False,True,False,False,False,False,True,False,False,17.225873707884883,1.615000000000002,1,2,2.276587358306293
01f63d7d-2d5a-48e1-9c09-f70cdfbbf488,529,4.375,38.760000000000005,1,0,115.9,44.9,0,0,100.625,4.760000000000005,48.430529142286275,6.465154677190643,True,False,False,False,False,False,False,False,True,False,False,3.4754460145425985,2.4650000000000034,1,2,2.995438198327583
7e3fa3b3-07c0-4b3e-8665-a917a6936c17,658,6.650000000000006,39.864999999999995,1,0,115.7,40.0,0,0,98.35,5.864999999999995,36.7342561151559,8.866832861850956,True,False,False,False,False,False,False,False,True,False,False,7.892193928179924,5.185000000000002,4,2,0.975909831900465
72e93c87-a1d0-4511-b6ad-92d08f230b19,766,7.087500000000006,33.065,1,0,120.0,23.0,0,0,97.9125,0.9350000000000023,53.98706958829019,7.148907696284803,True,False,False,False,False,False,False,False,True,False,False,6.900798866797962,1.0200000000000031,2,1,0.27591891924984346
1f3a4095-aec4-4475-8b87-ba40ba707855,997,9.712500000000006,37.654999999999994,0,0,118.6,40.4,0,0,95.2875,3.654999999999994,37.01484256530043,10.377460250465914,True,False,False,False,False,False,False,False,True,False,False,8.88324827976794,2.8899999999999935,2,2,1.519171237879391
656f2b0b-d5e2-423c-bc40-51509b696411,1333,9.625,47.77,1,0,116.3,43.0,0,0,95.375,13.770000000000003,14.684335916195003,16.800402524939695,False,False,False,True,False,False,True,False,False,False,False,12.685371496333879,9.945,1,2,4.206319650240578
a5aa110a-a294-4d37-9e97-d794ec2d34cc,1455,1.5750000000000028,19.635,1,1,119.4,35.4,0,0,103.425,14.364999999999998,3.3759942660734192,14.451084734372017,False,True,False,False,False,False,False,False,True,False,False,10.939300994579128,10.879999999999995,1,1,3.5123540894961063
95f89dc1-bbca-4317-8fe3-4dca371f6f62,1459,17.762500000000003,33.235,0,0,101.3,39.3,0,0,87.2375,0.7650000000000006,23.245689010101767,17.778965978087705,False,False,False,True,False,False,False,False,True,False,False,15.400938283104708,0.1699999999999946,1,2,2.436274050676564
a1ff7e87-5912-46cd-a061-04381a5c689d,1466,10.325000000000003,40.8,0,0,108.8,47.6,0,0,94.675,6.799999999999997,28.456767439212406,12.363075062459178,False,True,False,False,False,False,False,False,False,False,True,8.814404404155738,4.589999999999996,1,2,3.5670856451730995
aad5ee91-50fa-435f-83f8-c55f0ba94485,1514,17.412499999999994,20.825,0,0,102.4,26.2,0,0,87.5875,13.175,15.379694083791861,21.83519592882097,False,True,False,False,False,False,False,False,True,False,False,18.632196763935273,11.560000000000006,0,2,3.2323714204899114
5b926bb9-2409-4a99-85d2-76781e869280,1575,11.025000000000006,47.42999999999999,0,0,120.0,45.4,0,0,93.975,13.429999999999993,15.62703857194644,17.375716531987965,False,False,False,True,False,False,False,False,True,False,False,13.989303949803942,10.625,1,1,3.4020067607222577
1661ce1b-436d-490d-ba76-8248c3949333,1621,9.974999999999994,38.42,1,0,120.0,46.1,0,0,95.025,4.420000000000002,34.651364623653244,10.91040902074711,True,False,False,False,False,False,False,False,True,False,False,9.143885935421544,3.9950000000000045,1,1,1.8008678463451995
310ee968-a5e3-4dbf-995e-de9fe226fd41,1731,12.25,37.23,0,0,120.0,40.0,0,0,92.75,3.229999999999997,31.365906228377746,12.668677910500369,False,False,False,True,False,False,False,False,True,False,False,10.296962234076608,1.1049999999999969,0,2,2.9267355961890393
